Feature_1,Feature_2,Correlation
shannon_s1_f0,f1_mean_hz,0.0797670868757831
dmfcc9_mean,shimmer_apq3,0.07953825245330311
dmfcc9_mean,shimmer_local,0.07947968202382184
mfcc1_mean,jitter_local,0.0794563863942352
dmfcc5_mean,dmfcc3_std,0.07931728071505051
mfcc13_mean,f1_mean_hz,0.07916337050965785
mfcc9_std,f0_min_hz,0.0790892898957431
shannon_s1_amp,f0_std_hz,0.07908303948978786
tsallis_sq_amp,dmfcc7_std,0.0790343130230603
dmfcc13_std,dmfcc3_mean,0.07870253029994952
mfcc11_mean,hnr_mean_db,0.07853530488786223
dmfcc4_std,jitter_rap,0.07851031844218927
dmfcc12_std,dmfcc1_mean,0.0783129117553092
dmfcc9_std,dmfcc5_mean,0.0782843139728814
dmfcc7_mean,dmfcc3_mean,0.07823528342734033
hnr_mean_db,f3_mean_hz,0.07801012639942874
spec_rolloff_std_hz,mfcc3_mean,0.0779785713473956
dmfcc8_mean,dmfcc7_std,0.07784403612207458
mfcc13_mean,f2_mean_hz,0.07783719751537521
dmfcc12_mean,mfcc8_mean,0.07770921326512611
mfcc13_mean,dmfcc12_std,0.077665226226276
f1_mean_hz,f0_mean_hz,0.07765320972489906
spec_energy_high_mean,jitter_rap,0.07762175921708571
tsallis_sq_f0,dmfcc7_mean,0.07751012019664738
dmfcc5_mean,jitter_local,0.07750517228165736
mfcc13_mean,dmfcc4_mean,0.07746754127206476
dmfcc9_mean,dmfcc2_mean,0.07740445570001472
dmfcc12_mean,f0_std_hz,0.07735570492628212
dmfcc13_mean,mfcc2_mean,0.07734674393385355
tsallis_sq_amp,mfcc5_std,0.07733324002603216
dmfcc7_std,jitter_ppq5,0.07729993143304865
mfcc1_std,jitter_rap,0.0772335075389999
spec_energy_mid_mean,dmfcc7_mean,0.07720134388452035
dmfcc1_mean,f1_std_hz,0.07718430747805752
mfcc3_std,f1_mean_hz,0.07713928894194379
dmfcc3_std,f3_mean_hz,0.07712520375027414
tsallis_sq_f0,f1_mean_hz,0.07709222785216027
spec_flux_std,f2_mean_hz,0.07706491088414061
dmfcc3_mean,f2_std_hz,0.07692828363070651
mfcc12_mean,dmfcc4_mean,0.07687186419263158
mfcc5_mean,mfcc1_mean,0.07681097536181411
dmfcc1_std,f3_mean_hz,0.07670654306311521
dmfcc13_mean,f2_std_hz,0.07659227299526127
dmfcc5_mean,dmfcc2_std,0.07652660702458927
mfcc12_std,jitter_ppq5,0.07650938734918347
dmfcc4_std,jitter_ppq5,0.07650477654071416
dmfcc13_mean,f0_min_hz,0.07646571702404394
dmfcc11_mean,dmfcc1_mean,0.0763746168671544
mfcc8_mean,f0_min_hz,0.07633920592867614
spec_rolloff_mean_hz,dmfcc7_mean,0.07627825448915643
dmfcc7_mean,dmfcc1_std,0.07621086295239639
spec_energy_low_mean,f4_std_hz,0.07615790482944106
mfcc11_mean,dmfcc4_mean,0.0761497055975617
mfcc8_std,dmfcc3_mean,0.07604241776816006
spec_rolloff_mean_hz,dmfcc10_mean,0.07597580133316997
mfcc12_std,f3_std_hz,0.07589589274322527
dmfcc9_std,jitter_rap,0.07585025814111117
mfcc9_std,jitter_ppq5,0.07580549792585747
spec_rolloff_mean_hz,dmfcc13_mean,0.07580050291215479
dmfcc7_mean,f1_std_hz,0.07566668901681603
mfcc8_std,mfcc5_mean,0.07542851861681761
jitter_local,f3_mean_hz,0.07538290133535729
spec_flux_mean,dmfcc12_mean,0.07515214060412034
mfcc12_mean,dmfcc5_mean,0.07494271929129837
dmfcc8_mean,dmfcc4_std,0.07492415742678081
dmfcc3_mean,mfcc2_mean,0.07491223336256643
spec_energy_low_mean,dmfcc11_std,0.07486887466713732
mfcc1_mean,jitter_rap,0.07486164808641291
spec_rolloff_mean_hz,shimmer_local,0.07481126473084583
mfcc8_mean,mfcc5_mean,0.0747959780664296
dmfcc6_std,f4_std_hz,0.07474546965594493
dmfcc10_std,jitter_ppq5,0.07469385440647121
mfcc9_std,mfcc5_mean,0.07462077497559684
spec_rolloff_std_hz,jitter_local,0.0745624957460825
dmfcc8_mean,mfcc5_std,0.07447505869525423
mfcc3_mean,f4_std_hz,0.07437309773593567
dmfcc10_mean,dmfcc9_std,0.07435903723130945
spec_centroid_std_hz,mfcc4_mean,0.07426315376229548
spec_rolloff_std_hz,jitter_rap,0.07416645633624738
mfcc10_std,dmfcc3_mean,0.0741377004725955
mfcc9_mean,mfcc8_mean,0.07400649828572757
mfcc2_mean,shimmer_apq3,0.07397783447288912
spec_rolloff_std_hz,dmfcc11_mean,0.07363191869898092
spec_energy_low_mean,mfcc4_std,0.07316247779914975
spec_energy_low_mean,shimmer_apq11,0.07310695344896327
mfcc12_mean,f1_mean_hz,0.07292717205906508
spec_centroid_mean_hz,dmfcc4_mean,0.07291994922384214
spec_centroid_mean_hz,dmfcc1_mean,0.07286560339462586
mfcc9_mean,f0_max_hz,0.07281023272595759
dmfcc6_std,f0_cv,0.07273572576893618
dmfcc12_mean,mfcc5_mean,0.07257875284501526
shannon_s1_f0,mfcc12_mean,0.07250256972907926
mfcc10_mean,f4_mean_hz,0.07249945556116927
spec_centroid_mean_hz,dmfcc6_std,0.0720436296124676
tsallis_sq_amp,spec_centroid_std_hz,0.07187863210600932
spec_flux_std,dmfcc12_mean,0.07180784418857639
dmfcc1_std,f1_mean_hz,0.0717991067636087
shannon_s1_amp,jitter_rap,0.07179354690629945
mfcc7_mean,mfcc2_std,0.07175465136401872
dmfcc5_mean,f4_std_hz,0.07174339103642602
dmfcc9_mean,mfcc1_mean,0.07168746533202078
shannon_s1_amp,mfcc12_mean,0.07163050984806507
shannon_s1_amp,dmfcc11_mean,0.07157483118701173
spec_rolloff_mean_hz,dmfcc11_std,0.0715176331054029
dmfcc10_mean,dmfcc5_mean,0.07141315357220795
dmfcc4_mean,f3_std_hz,0.07136711004814611
spec_centroid_mean_hz,dmfcc10_std,0.07136195856189127
mfcc12_mean,dmfcc11_std,0.07123649994879182
dmfcc10_std,f4_mean_hz,0.07116866525477364
jitter_local,f2_mean_hz,0.07095783673291835
dmfcc11_std,mfcc7_mean,0.07092592306202436
dmfcc3_mean,f3_std_hz,0.07089493606872675
dmfcc10_std,dmfcc7_mean,0.07084713280178598
dmfcc13_mean,mfcc2_std,0.07074493933245214
mfcc5_mean,dmfcc2_std,0.07073505544679463
dmfcc12_mean,mfcc5_std,0.0706712345486708
mfcc5_std,f0_min_hz,0.07061964699977188
spec_energy_high_mean,mfcc4_std,0.07056975529435652
mfcc4_mean,shimmer_local,0.0705126183503368
mfcc10_mean,dmfcc7_mean,0.07041495237738225
mfcc11_std,mfcc7_mean,0.07033519563383378
dmfcc5_mean,mfcc4_std,0.07017689971749663
mfcc12_std,dmfcc6_mean,0.07014474617132356
f4_std_hz,f0_std_hz,0.07006412514441404
mfcc10_mean,f2_std_hz,0.07003220711683504
mfcc12_mean,mfcc7_mean,0.0698403104166108
tsallis_sq_f0,tsallis_sq_amp,0.06967071351019313
dmfcc11_std,dmfcc5_mean,0.06964154181229991
dmfcc11_mean,mfcc9_mean,0.06959480207306909
tsallis_sq_amp,f1_std_hz,0.06954962277760972
spec_rolloff_std_hz,dmfcc10_mean,0.06944373951769357
spec_centroid_mean_hz,mfcc7_std,0.06933837446637749
mfcc11_mean,mfcc8_mean,0.06929055023040281
dmfcc9_mean,mfcc9_std,0.06920334094393855
spec_centroid_std_hz,mfcc9_mean,0.06918305727944303
mfcc9_std,mfcc7_mean,0.06901099904827496
mfcc12_mean,mfcc4_mean,0.06900493358753748
mfcc1_mean,f0_std_hz,0.0688639259096499
mfcc7_mean,hnr_mean_db,0.06885014914178351
mfcc10_mean,f0_max_hz,0.06881145519833445
mfcc1_std,jitter_ppq5,0.06879065784647218
mfcc6_std,jitter_ppq5,0.06873834992938933
spec_energy_low_mean,dmfcc8_std,0.06865082292978847
shannon_s1_amp,f2_mean_hz,0.06864305199509405
dmfcc8_mean,f2_std_hz,0.06859126250216617
f2_mean_hz,f0_std_hz,0.06858788558335119
mfcc2_mean,jitter_ppq5,0.06849106453892571
dmfcc8_mean,mfcc6_mean,0.06840068787687659
mfcc10_mean,mfcc3_std,0.06832548035179731
mfcc9_mean,f1_mean_hz,0.06819045583800742
dmfcc7_mean,f4_std_hz,0.06816728636808789
dmfcc11_mean,f0_max_hz,0.06806171507539835
f3_mean_hz,f0_max_hz,0.06791088415709894
mfcc12_mean,mfcc2_std,0.06778826551264108
dmfcc8_std,mfcc4_mean,0.06771294202235298
mfcc6_std,jitter_local,0.06771166789345678
tsallis_sq_f0,f0_min_hz,0.06767466170524884
f3_mean_hz,f0_mean_hz,0.06767406180628147
spec_energy_high_mean,dmfcc13_mean,0.06766321262018912
dmfcc13_mean,mfcc9_mean,0.06754494559147822
shannon_s1_f0,tsallis_sq_amp,0.06722205902126381
spec_centroid_std_hz,mfcc8_mean,0.06719352610390278
dmfcc12_mean,jitter_ppq5,0.06713749925804999
dmfcc11_mean,f2_std_hz,0.06687052542842015
dmfcc12_std,mfcc10_mean,0.06673739223702427
dmfcc7_mean,f0_min_hz,0.0666488991991583
dmfcc12_std,dmfcc8_mean,0.06660209525133977
mfcc7_std,dmfcc1_mean,0.06646320141343769
dmfcc10_std,f3_std_hz,0.06642224960625193
dmfcc7_mean,shimmer_apq11,0.06639101219586027
spec_energy_high_mean,mfcc5_std,0.06632098815279003
shannon_s1_f0,mfcc9_mean,0.06626411341447967
tsallis_sq_f0,mfcc5_mean,0.06622466829268032
dmfcc4_mean,shimmer_apq11,0.06609561275115702
spec_rolloff_mean_hz,mfcc12_mean,0.06609122871821058
dmfcc11_mean,mfcc8_mean,0.0659710342560575
dmfcc13_mean,dmfcc7_std,0.06591261503490094
dmfcc8_std,f1_mean_hz,0.06586903775932076
mfcc12_mean,mfcc11_std,0.06582045510402369
mfcc11_std,dmfcc4_mean,0.06563213829595561
spec_flux_mean,mfcc4_mean,0.06553273051184508
spec_centroid_mean_hz,mfcc10_mean,0.06546996103337806
mfcc13_mean,dmfcc10_mean,0.06534172013791577
dmfcc5_mean,mfcc1_mean,0.06531815812085259
mfcc11_mean,jitter_rap,0.06527879203914416
mfcc11_std,dmfcc5_mean,0.06523500800011686
spec_energy_low_mean,shimmer_local,0.06519077835633984
dmfcc3_std,f2_mean_hz,0.06509023981473715
dmfcc12_mean,mfcc7_mean,0.06503680109408289
mfcc10_mean,dmfcc8_std,0.06498419284004617
mfcc12_std,dmfcc4_mean,0.0649381822209163
mfcc4_mean,f2_mean_hz,0.06477116239484904
mfcc13_mean,mfcc4_std,0.06476040189827907
mfcc13_std,dmfcc3_mean,0.06457592328457522
mfcc12_std,mfcc4_mean,0.06456594683224216
mfcc12_std,mfcc9_mean,0.0644779372044566
mfcc12_mean,dmfcc6_mean,0.06446549156298488
dmfcc7_mean,f3_std_hz,0.06438289814067685
mfcc6_std,dmfcc1_mean,0.06434500623557321
dmfcc5_std,f0_min_hz,0.06433301811912726
mfcc13_mean,dmfcc5_mean,0.06429779515104041
dmfcc9_mean,jitter_ppq5,0.06425608211520155
shannon_s1_f0,mfcc5_mean,0.06417109441690168
mfcc7_std,mfcc4_mean,0.06414601218736692
dmfcc2_std,f1_mean_hz,0.06406759749725277
dmfcc12_mean,mfcc9_mean,0.06405449372021509
mfcc12_mean,dmfcc9_std,0.06399337318250004
spec_energy_high_mean,dmfcc8_mean,0.06392502154285905
spec_flux_mean,dmfcc9_mean,0.06391156741210777
tsallis_sq_amp,mfcc4_std,0.06378549720665914
mfcc6_std,jitter_rap,0.0636464251946927
shannon_s1_amp,jitter_ppq5,0.06351544756497443
mfcc10_std,jitter_rap,0.06344205623855453
shannon_s1_amp,spec_flux_std,0.06343320042342006
dmfcc4_mean,f2_mean_hz,0.06310562449261801
dmfcc9_mean,f2_mean_hz,0.06301620800442577
mfcc5_mean,jitter_rap,0.06293726665688572
dmfcc8_mean,dmfcc2_mean,0.0628876938917609
dmfcc13_std,dmfcc1_mean,0.06285816106700881
spec_energy_high_mean,shimmer_apq11,0.06282228984280133
dmfcc3_mean,f0_mean_hz,0.06260934525330304
mfcc7_mean,mfcc6_std,0.06257963394465893
dmfcc12_mean,f0_cv,0.06253986625927152
dmfcc12_mean,mfcc2_mean,0.06251547410888694
dmfcc1_mean,shimmer_local,0.062497226280328284
mfcc11_mean,mfcc6_mean,0.062447957087557286
shannon_s1_f0,spec_rolloff_std_hz,0.06241597538026843
spec_centroid_std_hz,shimmer_apq5,0.06237212196765532
dmfcc12_mean,f4_std_hz,0.06232325399336471
dmfcc11_mean,dmfcc7_std,0.06231764365777819
dmfcc12_std,dmfcc12_mean,0.06225151841061531
spec_energy_high_mean,dmfcc9_mean,0.062248744797161644
mfcc11_mean,dmfcc7_mean,0.06223064239201412
shannon_s1_amp,f0_max_hz,0.06219518117570048
mfcc11_mean,f1_mean_hz,0.06213766816031494
shannon_s1_f0,dmfcc9_mean,0.06205457097597008
spec_centroid_std_hz,dmfcc4_mean,0.06202944595433423
mfcc10_mean,hnr_mean_db,0.06192011150777489
mfcc10_mean,mfcc1_std,0.061913074855566345
mfcc9_std,dmfcc4_mean,0.06187088240275318
dmfcc9_mean,mfcc3_mean,0.06184979798694457
mfcc2_mean,f0_std_hz,0.06182368037402038
mfcc5_mean,dmfcc1_mean,0.06177242545506812
dmfcc2_mean,jitter_rap,0.0616339232611971
mfcc4_std,dmfcc2_mean,0.061604186273552956
spec_flux_std,spec_rolloff_mean_hz,0.061566588806031726
mfcc10_std,jitter_local,0.06136302539333014
f2_mean_hz,f0_mean_hz,0.06134120412730986
tsallis_sq_amp,jitter_local,0.06133874267739434
spec_energy_low_mean,dmfcc2_mean,0.061202898338782896
mfcc12_mean,hnr_mean_db,0.061170055472528864
spec_rolloff_mean_hz,dmfcc5_mean,0.061084699436241036
mfcc9_mean,jitter_rap,0.06107446376391061
spec_energy_high_mean,dmfcc7_std,0.0609424490033397
dmfcc1_mean,shimmer_apq3,0.060917380701048365
mfcc1_mean,f3_mean_hz,0.06085910102481218
mfcc10_mean,jitter_local,0.06085487736438708
dmfcc10_mean,mfcc8_std,0.06074742636916158
mfcc8_mean,dmfcc6_std,0.060743553730643274
jitter_rap,f2_mean_hz,0.06067396140018463
tsallis_sq_f0,dmfcc9_mean,0.06065874566565227
mfcc13_mean,f1_std_hz,0.06062630338062092
jitter_rap,f3_mean_hz,0.06054842373563949
dmfcc6_mean,f0_mean_hz,0.06029705548498457
mfcc11_mean,f4_std_hz,0.060208601067181525
mfcc11_mean,dmfcc10_std,0.06019611868686935
dmfcc13_mean,mfcc9_std,0.060129172529464536
spec_energy_low_mean,mfcc3_std,0.06008509233208578
spec_energy_high_mean,mfcc7_std,0.0600794718474495
spec_rolloff_std_hz,shimmer_apq3,0.06006035845443564
tsallis_sq_amp,f0_cv,0.06006001901736674
mfcc6_std,dmfcc3_mean,0.06001931803608488
dmfcc13_mean,dmfcc9_std,0.05999298879317757
dmfcc2_mean,jitter_local,0.05984680500999154
tsallis_sq_amp,f0_std_hz,0.05963033862477999
dmfcc6_std,dmfcc3_mean,0.05962206060616094
jitter_local,f4_std_hz,0.059394082117396836
dmfcc3_mean,f2_mean_hz,0.05920223989215592
dmfcc7_mean,dmfcc5_std,0.05896966208690458
spec_energy_mid_mean,dmfcc1_mean,0.058875687002507664
dmfcc10_mean,dmfcc2_mean,0.058841627489877014
spec_centroid_mean_hz,mfcc2_std,0.058778489050499184
mfcc2_mean,f2_std_hz,0.05875929160635447
mfcc7_mean,mfcc1_std,0.058758119270662934
tsallis_sq_amp,mfcc9_std,0.0584638928277743
spec_centroid_mean_hz,dmfcc11_mean,0.05835987213524372
f2_std_hz,f0_std_hz,0.05794904086607098
mfcc8_mean,mfcc5_std,0.05792727176923353
spec_centroid_mean_hz,mfcc9_std,0.05762378818231756
mfcc8_mean,dmfcc3_mean,0.05761324977656528
shannon_s1_amp,mfcc10_std,0.05750404198079527
shannon_s1_amp,f1_mean_hz,0.05749615142812453
shannon_s1_amp,mfcc9_mean,0.0573419824662547
dmfcc5_mean,jitter_ppq5,0.05728682166414595
mfcc7_std,dmfcc2_mean,0.057246070119475106
dmfcc3_mean,shimmer_apq5,0.05722609111323126
dmfcc13_std,dmfcc12_mean,0.0571914845126856
mfcc3_mean,dmfcc2_mean,0.05705872615025442
spec_rolloff_std_hz,f0_mean_hz,0.05700098136837638
shannon_s1_f0,mfcc10_mean,0.05691612901281723
spec_energy_mid_mean,mfcc2_mean,0.056894426998815056
dmfcc8_mean,shimmer_apq5,0.05676734119743077
dmfcc3_mean,mfcc3_mean,0.05674073151898486
mfcc8_std,dmfcc5_mean,0.05673036363717324
spec_centroid_mean_hz,mfcc6_mean,0.05656099453763467
mfcc7_mean,dmfcc5_mean,0.056199942381317126
spec_rolloff_mean_hz,shimmer_apq3,0.056185571468793986
dmfcc2_mean,f3_mean_hz,0.055959265916839626
spec_energy_high_mean,spec_flux_std,0.05595753843487015
spec_centroid_std_hz,shimmer_local,0.05573483276076384
dmfcc7_std,jitter_local,0.055706652162086145
dmfcc6_mean,f3_mean_hz,0.05566197380440998
tsallis_sq_f0,spec_rolloff_std_hz,0.055601587725252984
mfcc5_mean,mfcc1_std,0.055485385078817596
dmfcc2_mean,f0_mean_hz,0.055405977948118995
dmfcc6_std,dmfcc5_mean,0.055396864029186706
dmfcc8_mean,f0_cv,0.05537476609180657
dmfcc1_mean,f0_min_hz,0.0553172583404815
spec_flux_mean,dmfcc10_mean,0.0551694663371896
tsallis_sq_amp,dmfcc5_std,0.055091853423541066
f2_mean_hz,f0_cv,0.05505701365463154
dmfcc12_std,f0_std_hz,0.054903557479687934
tsallis_sq_amp,jitter_rap,0.05488929777090298
mfcc5_mean,f0_std_hz,0.05486442673261551
dmfcc5_mean,mfcc2_mean,0.054855058818237004
spec_centroid_mean_hz,dmfcc13_mean,0.05482339505600145
spec_energy_low_mean,shimmer_apq3,0.05474018817599011
dmfcc10_std,dmfcc2_mean,0.05467338655675325
spec_centroid_mean_hz,dmfcc2_mean,0.05455079954845244
spec_centroid_mean_hz,mfcc12_mean,0.05418183123809931
tsallis_sq_amp,dmfcc1_mean,0.05417534947829956
f4_std_hz,f4_mean_hz,0.0540560933214925
dmfcc9_std,f4_std_hz,0.054034138508520076
spec_centroid_std_hz,dmfcc2_mean,0.05398730694152336
mfcc12_mean,dmfcc5_std,0.05390190688296535
dmfcc4_mean,mfcc2_mean,0.05371053843071302
mfcc13_std,mfcc9_mean,0.05370911504825391
dmfcc8_std,mfcc6_mean,0.053467123697121935
mfcc8_mean,dmfcc2_mean,0.05345391525974004
dmfcc9_mean,shimmer_apq11,0.05342835123853971
mfcc3_mean,f0_cv,0.05339482104674491
dmfcc12_mean,shimmer_apq3,0.05329855436888521
mfcc13_mean,mfcc10_mean,0.05327427042400742
dmfcc9_std,dmfcc4_mean,0.0532509995342093
dmfcc9_mean,dmfcc7_mean,0.05315081266197667
dmfcc5_mean,f2_std_hz,0.0531128260465482
mfcc8_mean,f4_std_hz,0.053057686466883996
dmfcc12_mean,dmfcc8_std,0.053052072282731975
dmfcc13_std,f4_mean_hz,0.0530341924640459
mfcc6_mean,jitter_local,0.0528502586214867
dmfcc8_mean,f4_std_hz,0.05280116142303651
dmfcc4_std,dmfcc1_mean,0.05276494276122448
dmfcc1_std,dmfcc1_mean,0.05262326866382525
mfcc2_std,f0_min_hz,0.05256638105488553
dmfcc12_mean,shimmer_local,0.052441207992761495
mfcc13_std,dmfcc10_mean,0.05241234344356998
mfcc1_mean,f0_cv,0.05230345358166435
dmfcc12_std,jitter_rap,0.05219604770294951
dmfcc12_mean,dmfcc5_mean,0.052183491464819425
tsallis_sq_amp,dmfcc2_mean,0.052001591916378855
spec_centroid_mean_hz,mfcc8_std,0.05197478198147508
mfcc6_mean,mfcc1_std,0.05156838908387985
dmfcc6_mean,mfcc3_std,0.05140805345973993
f3_std_hz,f0_std_hz,0.05130635632073228
mfcc12_std,dmfcc1_mean,0.05116398096271767
spec_rolloff_std_hz,f0_cv,0.051150895067418004
shannon_s1_amp,dmfcc1_mean,0.05114368434180489
spec_flux_mean,f1_mean_hz,0.050989579971404846
dmfcc13_std,dmfcc8_mean,0.05090740034775457
mfcc8_mean,dmfcc1_std,0.05085037447206991
dmfcc6_mean,f4_mean_hz,0.05061606274189871
spec_energy_low_mean,dmfcc5_mean,0.05059439179189713
spec_rolloff_mean_hz,mfcc12_std,0.0503664534754985
tsallis_sq_amp,dmfcc7_mean,0.050069216388198313
dmfcc4_mean,dmfcc3_std,0.05000054065152506
mfcc5_mean,dmfcc2_mean,0.049869353226923596
mfcc8_std,mfcc8_mean,0.04981580112838833
f4_mean_hz,f0_std_hz,0.049720026279393606
spec_energy_high_mean,spec_rolloff_std_hz,0.04949528239162018
mfcc10_std,jitter_ppq5,0.049483565754444625
shannon_s1_f0,f0_min_hz,0.049480969601681864
mfcc3_std,dmfcc2_mean,0.04944969640023315
mfcc5_mean,mfcc3_std,0.049422299724229235
spec_energy_mid_mean,spec_flux_mean,0.04933696186536302
spec_rolloff_mean_hz,mfcc6_std,0.04931799674269027
spec_rolloff_mean_hz,mfcc5_std,0.049189182244975746
dmfcc5_std,dmfcc2_mean,0.048985153507045756
dmfcc10_std,mfcc9_mean,0.04896423878604302
dmfcc7_std,mfcc5_mean,0.04895089641334969
dmfcc7_mean,mfcc6_mean,0.048927692260175695
mfcc8_std,jitter_rap,0.04873222545400919
f0_cv,f0_mean_hz,0.04869578005035184
dmfcc7_mean,f2_mean_hz,0.048683145187828326
dmfcc9_mean,mfcc7_mean,0.04859511325385045
dmfcc7_std,mfcc7_mean,0.04854983184569551
spec_rolloff_mean_hz,mfcc3_std,0.04841597480008635
mfcc2_mean,jitter_local,0.04840794570768657
mfcc10_mean,dmfcc5_mean,0.048293151798337534
spec_energy_low_mean,shimmer_apq5,0.04823580277616835
dmfcc13_mean,mfcc3_mean,0.04813503706990629
dmfcc12_mean,f0_max_hz,0.04810351977138149
mfcc2_mean,jitter_rap,0.04798462673677534
shannon_s1_amp,dmfcc2_mean,0.047980214027567164
dmfcc8_mean,f0_max_hz,0.0478249198039943
spec_rolloff_mean_hz,dmfcc12_mean,0.0477853301084405
mfcc3_mean,dmfcc1_mean,0.047750031359302086
dmfcc10_std,dmfcc8_mean,0.04769466364637274
dmfcc6_std,mfcc6_mean,0.04760375534071203
dmfcc11_mean,f1_std_hz,0.047522409869233444
dmfcc8_std,dmfcc4_mean,0.04737617312936575
spec_energy_mid_mean,dmfcc10_std,0.047141473557825275
shannon_s1_f0,dmfcc1_mean,0.04711554489251395
dmfcc4_mean,shimmer_apq3,0.04705706908630468
dmfcc1_mean,f3_std_hz,0.04695778763373917
spec_rolloff_mean_hz,mfcc8_std,0.04691686595359261
dmfcc4_mean,f0_min_hz,0.04690984673264861
dmfcc5_mean,f0_mean_hz,0.046533221284055834
mfcc3_mean,f0_std_hz,0.046396745299173946
dmfcc13_std,mfcc11_mean,0.04639634996504701
spec_energy_high_mean,f2_mean_hz,0.04637525616634377
dmfcc9_mean,mfcc8_std,0.046326751055676234
mfcc10_mean,mfcc4_mean,0.04629635326330888
mfcc4_mean,mfcc3_mean,0.04629071697266674
spec_energy_low_mean,spec_rolloff_std_hz,0.04626756157070165
mfcc8_mean,dmfcc5_std,0.0462049753870882
spec_centroid_std_hz,dmfcc6_mean,0.046098754969352465
dmfcc6_mean,shimmer_apq5,0.046077458061454336
spec_centroid_std_hz,dmfcc5_mean,0.046059272656750944
dmfcc8_std,dmfcc5_mean,0.04581833394474266
mfcc11_std,dmfcc8_mean,0.045815903991472375
mfcc8_mean,mfcc2_std,0.04581445298629013
mfcc5_std,mfcc4_mean,0.04575883987736912
dmfcc12_mean,dmfcc7_mean,0.04564529798797628
dmfcc7_mean,f3_mean_hz,0.045644169507382044
dmfcc7_mean,mfcc7_std,0.045636072686776316
dmfcc5_std,f2_mean_hz,0.04548661850958906
dmfcc7_std,jitter_rap,0.04548282945350895
mfcc2_std,f2_mean_hz,0.04548029958232558
dmfcc4_mean,mfcc3_std,0.04546441605527084
spec_centroid_std_hz,dmfcc11_mean,0.045368396977212073
dmfcc10_mean,dmfcc8_std,0.04527693533373538
dmfcc5_std,dmfcc3_mean,0.04523131995304551
mfcc4_std,shimmer_apq5,0.045122497290047296
spec_energy_high_mean,dmfcc12_mean,0.045110286964795035
f1_mean_hz,f0_min_hz,0.045077800667375184
mfcc5_mean,hnr_mean_db,0.044993863372192015
mfcc9_std,f0_cv,0.04482690036428122
spec_energy_low_mean,mfcc13_std,0.044643514496409624
dmfcc3_std,dmfcc3_mean,0.04452123819942583
dmfcc6_mean,dmfcc3_std,0.044439193566502035
tsallis_sq_f0,dmfcc5_mean,0.04440961746157676
dmfcc8_std,mfcc5_mean,0.0443857643345543
dmfcc12_std,dmfcc3_mean,0.044383495001975005
mfcc9_std,dmfcc3_mean,0.044363618932309556
spec_rolloff_mean_hz,dmfcc1_std,0.044354876134148985
f2_std_hz,f0_cv,0.044308554686167186
mfcc8_mean,mfcc7_std,0.044281355634701564
dmfcc13_mean,f2_mean_hz,0.044269889345297915
dmfcc2_mean,f1_std_hz,0.04424537569229789
spec_energy_mid_mean,dmfcc12_std,0.044228660635244485
dmfcc9_std,dmfcc3_mean,0.044200805713268496
dmfcc11_mean,hnr_mean_db,0.04417357294135209
dmfcc11_std,jitter_ppq5,0.04411793815598172
spec_centroid_mean_hz,mfcc7_mean,0.043974844206348056
mfcc13_mean,mfcc4_mean,0.043893307971205456
mfcc13_std,dmfcc6_mean,0.04388647819490827
spec_flux_std,mfcc6_mean,0.04381933511550893
dmfcc7_std,dmfcc5_mean,0.04381769616112907
mfcc7_mean,dmfcc1_std,0.043806358678858105
mfcc11_mean,dmfcc8_std,0.04374511585490051
dmfcc12_mean,f2_mean_hz,0.0437089505157964
dmfcc2_mean,f2_std_hz,0.04363198255573962
mfcc4_std,jitter_ppq5,0.043616292480763576
f4_mean_hz,f0_cv,0.04355138824742312
spec_centroid_mean_hz,f0_cv,0.04346293874687045
spec_rolloff_std_hz,f1_mean_hz,0.04345294004883031
dmfcc13_std,dmfcc2_mean,0.04335601174099558
shannon_s1_f0,dmfcc8_mean,0.04333648479216561
spec_centroid_mean_hz,mfcc13_std,0.043102963062260864
dmfcc13_mean,dmfcc1_std,0.043100426652699315
dmfcc11_std,dmfcc7_mean,0.04307144459768406
tsallis_sq_amp,mfcc3_mean,0.042952340659272906
f3_mean_hz,f1_mean_hz,0.04293843354662381
dmfcc7_mean,hnr_mean_db,0.042874779304491795
dmfcc3_mean,f0_max_hz,0.04273085446809448
mfcc4_std,shimmer_local,0.04267449624787847
spec_rolloff_std_hz,mfcc6_mean,0.0426212670307067
dmfcc13_mean,mfcc5_mean,0.04252869337200856
mfcc10_mean,mfcc9_std,0.04233311901316012
tsallis_sq_amp,jitter_ppq5,0.04232709598173092
dmfcc10_mean,jitter_ppq5,0.042189222743270124
mfcc12_std,mfcc12_mean,0.0421291671261751
tsallis_sq_f0,mfcc10_mean,0.04199408370671011
dmfcc10_mean,mfcc4_std,0.04196087343628483
dmfcc10_mean,mfcc7_mean,0.041931421654683644
mfcc8_std,jitter_local,0.04191906777608375
dmfcc8_mean,f0_std_hz,0.04189055377556949
dmfcc2_mean,f3_std_hz,0.04180672583116094
mfcc1_mean,f0_mean_hz,0.04179660519973073
dmfcc11_std,mfcc10_mean,0.041742491232096
mfcc13_std,f2_mean_hz,0.041676753117988324
shimmer_apq3,f4_std_hz,0.041354695403549795
mfcc10_std,mfcc8_mean,0.04125623825698998
spec_energy_low_mean,dmfcc2_std,0.041246080713222055
tsallis_sq_f0,spec_energy_low_mean,0.04113013019519893
mfcc11_mean,dmfcc6_mean,0.041030614921498294
